PLZ,Ort,Wohnung_Min,Wohnung_Durchschnitt,Wohnung_Max,Haus_Min,Haus_Durchschnitt,Haus_Max
8575,Bürglen TG,3418,5893,9821,3461,5703,10724
8575,Istighofen,3145,5423,9038,3490,5751,10814
8576,Mauren TG,3515,6061,10102,4055,6682,12564
8577,Schönholzerswilen,3611,6226,10377,3726,6139,11544
8580,Amriswil,3642,6279,10465,4110,6773,12735
8580,Sommeri,3820,6586,10977,3828,6309,11862
8580,Hagenwil b. Amriswil,3522,6073,10121,4270,7037,13232
8580,Hefenhofen,3770,6500,10834,3890,6410,12054
8580,Biessenhofen,3836,6613,11022,4222,6958,13083
8581,Schocherswil,3700,6379,10632,4212,6941,13052
8582,Dozwil,3566,6149,10248,3773,6217,11690
8583,Sulgen,3465,5975,9958,3805,6271,11792
8583,Götighofen,3860,6655,11092,4120,6790,12767
8583,Donzhausen,3455,5957,9928,3837,6323,11889
8584,Leimbach TG,3956,6821,11368,3739,6162,11586
8584,Opfershofen TG,3705,6387,10645,4094,6746,12685
8585,Mattwil,3422,5900,9834,4692,7733,14540
8585,Happerswil,3834,6610,11017,4869,8024,15088
8585,Langrickenbach,3636,6268,10447,3805,6271,11791
8585,Zuben,4051,6985,11642,4103,6761,12713
8585,Schönenbaumgarten,4256,7338,12229,4564,7521,14142
8585,Herrenhof,3491,6019,10032,3984,6566,12345
8585,Birwinken,3390,5845,9741,3813,6283,11815
8585,Klarsreuti,3689,6360,10600,4506,7426,13963
8586,Erlen,3311,5708,9513,3901,6428,12087
8586,Andwil TG,3441,5933,9888,4731,7796,14660
8586,Kümmertshausen,3609,6223,10372,3893,6416,12064
8586,Riedt b. Erlen,3864,6662,11104,4006,6601,12412
8586,Buchackern,4650,8017,13362,3795,6254,11760
8586,Engishofen,3594,6197,10328,3868,6374,11984
8586,Ennetaach,3533,6092,10153,4035,6650,12504
8586,Buch b. Kümmertshausen,3836,6614,11024,4014,6614,12437
8587,Oberaach,3673,6332,10554,3887,6405,12043
8588,Zihlschlacht,3166,5458,9097,3917,6454,12136
8589,Sitterdorf,3647,6289,10481,3899,6425,12082
8590,Romanshorn,3826,6596,10993,4011,6610,12428
8592,Uttwil,4443,7660,12767,4148,6835,12852
8593,Kesswil,4014,6920,11534,4256,7014,13189
8594,Güttingen,4710,8121,13535,3934,6482,12189
8595,Altnau,4144,7145,11909,4306,7096,13343
8596,Scherzingen,4565,7870,13117,4907,8086,15204
8596,Münsterlingen,4657,8029,13382,4896,8068,15170
8597,Landschlacht,4428,7634,12724,5364,8839,16620
8598,Bottighofen,5016,8648,14414,5575,9187,17274
8599,Salmsach,3834,6610,11017,4080,6723,12641
8600,Dübendorf,6946,11715,23327,6698,11908,24560
8602,Wangen b. Dübendorf,5843,9855,19622,6027,10715,22099
8603,Schwerzenbach,6144,10362,20633,6460,11484,23685
8604,Volketswil,5661,9548,19011,5668,10076,20781
8605,Gutenswil,5669,9562,19039,5801,10313,21272
8606,Nänikon,6045,10194,20299,5750,10222,21083
8606,Greifensee,5560,9377,18671,6220,11058,22807
8607,Aathal-Seegräben,6003,10125,20160,5542,9852,20320
8608,Bubikon,5542,9347,18611,5237,9310,19201
8610,Uster,6246,10535,20977,6292,11186,23071
8614,Bertschikon (Gossau ZH),4786,8071,16071,4996,8882,18319
8614,Sulzbach,5303,8944,17808,6039,10736,22143
8615,Wermatswil,7461,12583,25055,6790,12071,24897
8615,Freudwil,7398,12477,24844,6837,12154,25068
8616,Riedikon,5457,9203,18325,5649,10043,20714
8617,Mönchaltorf,5949,10034,19979,5857,10412,21475
8618,Oetwil am See,5025,8475,16875,5291,9406,19400
8620,Wetzikon ZH,5673,9568,19051,5527,9826,20266
8623,Wetzikon ZH,5673,9567,19050,5530,9831,20276
8624,Grüt (Gossau ZH),5562,9380,18677,5374,9554,19705
8625,Gossau ZH,5537,9339,18595,5176,9202,18978
8626,Ottikon (Gossau ZH),4997,8427,16779,5182,9212,19000
8627,Grüningen,5438,9171,18261,5187,9221,19017
8630,Rüti ZH,5069,8549,17022,5012,8911,18378
8632,Tann,5112,8622,17168,5051,8980,18521
8633,Wolfhausen,5254,8861,17643,5640,10027,20681
8634,Hombrechtikon,5965,10060,20030,5866,10429,21510
8635,Dürnten,5245,8845,17612,5110,9085,18738
8636,Wald ZH,4669,7875,15681,4538,8068,16640
8637,Laupen ZH,4602,7761,15453,4162,7398,15259
8638,Goldingen,4012,7240,12570,3624,7182,14430
8640,Rapperswil SG,6286,11343,19693,5564,11026,22153
8640,Hurden,7779,14670,30023,8125,18526,39002
8645,Jona,6226,11235,19506,5905,11702,23511
8646,Wagen,4813,8684,15077,4665,9245,18574
8700,Küsnacht ZH,11098,18717,37269,11029,19607,40438
8702,Zollikon,11878,20034,39890,10570,18792,38758
8703,Erlenbach ZH,11058,18649,37134,11113,19757,40748
8704,Herrliberg,10474,17666,35175,10265,18249,37639
8706,Meilen,10169,17150,34148,9494,16878,34812
8707,Uetikon am See,8307,14011,27897,8206,14588,30088
8708,Männedorf,8385,14143,28160,8007,14235,29359
8712,Stäfa,7831,13207,26298,6994,12433,25643
8713,Uerikon,8557,14432,28736,7507,13346,27526
8714,Feldbach,6902,11641,23179,5859,10416,21483
8715,Bollingen,4399,7939,13782,4484,8887,17855
8716,Schmerikon,5019,9056,15722,4136,8197,16469
8717,Benken SG,4055,7317,12704,3997,7922,15916
8718,Schänis,3490,6299,10935,3646,7226,14518
8722,Kaltbrunn,4011,7237,12565,3676,7285,14637
8723,Rufi,3432,6193,10752,3687,7307,14680
8723,Maseltrangen,3472,6266,10878,3668,7269,14604
8725,Ernetschwil,4249,7668,13312,3700,7333,14734
8725,Gebertingen,4570,8246,14316,4091,8108,16289
8726,Ricken SG,4271,7707,13380,3076,6097,12250
8727,Walde SG,3950,7129,12376,3661,7255,14576
8730,Uznach,4615,8328,14458,3967,7862,15796
8732,Neuhaus SG,4750,8571,14880,3815,7562,15193
8733,Eschenbach SG,4391,7923,13755,4157,8238,16551
8734,Ermenswil,4635,8364,14521,4099,8123,16320
8735,St. Gallenkappel,4078,7359,12776,3779,7489,15047
8735,Rüeterswil,4243,7656,13292,3938,7805,15681
8737,Gommiswald,3765,6794,11794,3629,7193,14451
8738,Uetliburg SG,4120,7435,12909,4240,8404,16884
8739,Rieden SG,3634,6558,11386,3928,7784,15640
8750,Glarus,2634,5805,10270,2629,5749,12479
8750,Riedern,2478,5460,9660,2639,5769,12523
8750,Klöntal,3062,6747,11937,3102,6783,14722
8751,Urnerboden,3971,7403,18215,5113,11120,23779
8752,Näfels,3160,6962,12318,2957,6465,14033
8753,Mollis,3576,7880,13941,3126,6834,14834
8754,Netstal,2329,5132,9080,2561,5598,12152
8755,Ennenda,2500,5507,9744,2157,4716,10236
8756,Mitlödi,2383,5252,9291,2276,4976,10800
8757,Filzbach,2782,6131,10847,3129,6842,14850
8758,Obstalden,2915,6422,11363,3044,6656,14448
8762,Schwanden GL,2458,5416,9582,1958,4281,9292
8762,Schwändi b. Schwanden,2461,5423,9594,2506,5479,11892
8762,Sool,2243,4942,8744,2041,4463,9687
8765,Engi,1221,2690,4759,1817,3973,8625
8766,Matt,2556,5631,9963,1673,3657,7938
8767,Elm,2849,6277,11105,1973,4314,9365
8772,Nidfurn,2318,5106,9035,2010,4395,9540
8773,Haslen GL,2119,4668,8259,2084,4557,9892
8774,Leuggelbach,2087,4599,8137,1941,4243,9210
8775,Luchsingen,2085,4593,8126,2242,4901,10638
8775,Hätzingen,2031,4475,7917,1728,3778,8201
8777,Diesbach GL,1975,4353,7701,1881,4113,8928
8777,Betschwanden,1985,4373,7737,1908,4171,9053
8782,Rüti GL,2695,5938,10506,2004,4382,9511
8783,Linthal,2932,6461,11432,1883,4116,8935
8784,Braunwald,3263,7191,12722,2741,5994,13010
8800,Thalwil,10313,17393,34632,9309,16549,34132
8802,Kilchberg ZH,11832,19956,39734,10795,19191,39582
8803,Rüschlikon,10574,17834,35510,10477,18625,38414
8804,Au ZH,7914,13348,26578,7627,13558,27964
8805,Richterswil,8209,13846,27569,7750,13777,28416
8806,Bäch SZ,9588,18082,37005,7974,18181,38276
8807,Freienbach,7752,14620,29921,6786,15472,32572
8808,Pfäffikon SZ,7601,14335,29336,6401,14595,30727
8810,Horgen,8588,14485,28841,7710,13707,28271
8815,Horgenberg,9387,15832,31525,7712,13710,28276
8816,Hirzel,6155,10381,20670,6358,11304,23313
8820,Wädenswil,7920,13358,26599,7437,13221,27269
8824,Schönenberg ZH,7105,11982,23859,6564,11669,24067
8825,Hütten,6299,10624,21154,5829,10362,21372
8832,Wollerau,8884,16755,34289,7102,16193,34090
8832,Wilen b. Wollerau,8706,16420,33603,6992,15941,33561
8833,Samstagern,6087,10266,20441,5903,10494,21645
8834,Schindellegi,7384,13925,28498,7124,16243,34195
8835,Feusisberg,7276,13722,28083,6665,15195,31990
8836,Bennau,5900,11128,22773,4556,10388,21869
8840,Einsiedeln,5218,9841,20139,4529,10326,21740
8840,Trachslau,5164,9738,19930,4202,9581,20170
8841,Gross,5095,9609,19666,4651,10603,22323
8842,Unteriberg,3907,7369,15080,3722,8485,17863
8843,Oberiberg,3691,6962,14247,3668,8363,17607
8844,Euthal,5220,9844,20146,4057,9251,19475
8845,Studen SZ,4566,8611,17623,3596,8199,17262
8846,Willerzell,4701,8867,18146,4201,9579,20166
8847,Egg SZ,5263,9926,20315,4725,10773,22679
8849,Alpthal,5148,9709,19870,3941,8986,18917
8852,Altendorf,7347,13856,28357,5841,13317,28035
8853,Lachen SZ,7337,13837,28317,5635,12847,27047
8854,Siebnen,5363,10114,20698,4303,9810,20653
8854,Galgenen,6083,11473,23479,4840,11036,23234
8855,Wangen SZ,5647,10651,21796,4759,10851,22843
8856,Tuggen,4727,8916,18246,4293,9789,20609
8857,Vorderthal,5121,9659,19767,3330,7593,15986
8858,Innerthal,4600,8675,17753,2633,6003,12639
8862,Schübelbach,4656,8782,17972,3912,8919,18778
8863,Buttikon SZ,4231,7980,16331,3834,8741,18401
8864,Reichenburg,4811,9073,18569,3782,8623,18154
8865,Bilten,2971,6547,11583,3321,7261,15760
8866,Ziegelbrücke,3874,6990,12136,3359,6658,13377
8867,Niederurnen,3187,7022,12423,3052,6673,14485
8868,Oberurnen,3243,7147,12644,3039,6645,14422
8872,Weesen,4664,8417,14613,4149,8222,16519
8873,Amden,3967,7158,12427,3862,7654,15379
8874,Mühlehorn,3116,6867,12149,3280,7172,15568
8877,Murg,3427,6184,10736,3262,6464,12988
8878,Quinten,4116,7428,12896,4299,8519,17116
8880,Walenstadt,3980,7182,12468,3895,7719,15509
8881,Walenstadtberg,4511,8140,14132,3597,7128,14321
8881,Tscherlach,3507,6329,10988,3485,6907,13878
8882,Unterterzen,5491,9909,17203,3382,6703,13468
8883,Quarten,5344,9643,16742,3234,6410,12879
8884,Oberterzen,4980,8986,15600,3256,6453,12965
8885,Mols,3846,6941,12050,3376,6690,13442
8886,Mädris-Vermol,3873,6989,12134,3132,6208,12472
8887,Mels,3880,7001,12154,3509,6954,13971
8888,Heiligkreuz (Mels),3931,7094,12315,3293,6525,13110
8889,Plons,3952,7132,12382,3121,6185,12427
8890,Flums,3234,5836,10132,3178,6297,12653
8892,Berschis,3110,5612,9744,3311,6562,13183
8893,Flums Hochwiese,3305,5964,10354,3296,6533,13126
8894,Flumserberg Saxli,3616,6524,11327,3197,6336,12730
8895,Flumserberg Portels,3264,5890,10226,3105,6153,12363
8896,Flumserberg Bergheim,4333,7819,13575,3284,6509,13077
8897,Flumserberg Tannenheim,4360,7868,13660,3500,6937,13938
8898,Flumserberg Tannenbodenalp,4405,7949,13801,3837,7605,15279
8902,Urdorf,6707,11311,22522,6168,10966,22617
8903,Birmensdorf ZH,7501,12650,25188,6740,11983,24715
8904,Aesch ZH,7850,13240,26363,6713,11934,24614
8905,Islisberg,5284,8615,14875,5246,8756,15021
8905,Arni AG,5260,8576,14809,5919,9878,16947
8906,Bonstetten,6219,10489,20885,6141,10918,22518
8907,Wettswil,6709,11315,22530,6679,11874,24490
8908,Hedingen,6588,11111,22124,6008,10682,22031
8909,Zwillikon,6489,10945,21792,5602,9960,20542
8910,Affoltern am Albis,6619,11163,22228,5905,10497,21651
8911,Rifferswil,6024,10160,20230,5011,8908,18372
8912,Obfelden,6093,10276,20460,5424,9643,19889
8913,Ottenbach,5446,9185,18288,5264,9359,19302
8914,Aeugst am Albis,5965,10061,20033,6027,10715,22099
8914,Aeugstertal,6096,10281,20470,6164,10958,22601
8915,Hausen am Albis,6257,10553,21012,5758,10236,21112
8916,Jonen,5210,8494,14667,5614,9371,16075
8917,Oberlunkhofen,5612,9150,15799,5518,9210,15800
8918,Unterlunkhofen,4831,7877,13602,5374,8969,15386
8919,Rottenschwil,4638,7562,13057,4398,7340,12592
8925,Ebertswil,7514,12672,25232,7165,12738,26273
8926,Kappel am Albis,6390,10778,21461,5313,9446,19482
8926,Hauptikon,6396,10788,21480,4640,8250,17015
8926,Uerzlikon,6147,10367,20643,5260,9352,19288
8932,Mettmenstetten,5896,9944,19800,5397,9594,19788
8933,Maschwanden,4786,8071,16071,5244,9323,19229
8934,Knonau,5821,9818,19549,5948,10574,21809
8942,Oberrieden,9356,15779,31419,8535,15174,31296
8951,Fahrweid,6317,10654,21213,5746,10216,21070
8952,Schlieren,7410,12498,24886,6372,11328,23363
8953,Dietikon,5850,9866,19646,5974,10620,21904
8954,Geroldswil,6701,11302,22505,6345,11281,23266
8955,Oetwil an der Limmat,6705,11308,22515,6462,11489,23696
8956,Killwangen,5255,8569,14795,5755,9606,16479
8957,Spreitenbach,5118,8345,14409,5495,9172,15735
8962,Bergdietikon,5751,9376,16190,5841,9750,16726
8964,Rudolfstetten,5166,8423,14544,5232,8733,14981
8965,Berikon,5589,9112,15734,5474,9137,15674
8966,Oberwil-Lieli,6206,10118,17471,6315,10540,18082
8967,Widen,5786,9433,16288,6080,10148,17409
9000,St. Gallen,4267,7700,13368,4072,8070,16214
9008,St. Gallen,4045,7300,12673,4242,8406,16889
9010,St. Gallen,5130,9258,16073,4911,9733,19555
9011,St. Gallen,4100,7398,12844,4180,8284,16644
9012,St. Gallen,4597,8295,14401,4040,8006,16086
9014,St. Gallen,3917,7067,12270,4022,7970,16014
9015,St. Gallen,3738,6745,11711,3382,6702,13465
9016,St. Gallen,3689,6657,11558,3645,7223,14513
9030,Abtwil SG,4082,7365,12787,4175,8274,16623
9030,St. Josefen,4468,8062,13997,3601,7136,14337
9032,Engelburg,3918,7070,12274,3948,7824,15720
9033,Untereggen,4198,7575,13150,3995,7917,15906
9034,Eggersriet,3318,5988,10396,3661,7256,14579
9035,Grub AR,2737,5739,10605,2936,5975,13537
9036,Grub SG,3706,6687,11610,3682,7297,14660
9037,Speicherschwendi,3500,7338,13561,3594,7315,16574
9038,Rehetobel,3132,6568,12137,3036,6178,13998
9042,Speicher,3466,7268,13431,3590,7307,16555
9043,Trogen,2785,5841,10794,2769,5635,12768
9044,Wald AR,3052,6400,11828,3011,6128,13883
9050,Appenzell,6323,8755,13434,3328,7900,14264
9050,Appenzell Eggerstanden,5556,7693,11804,3157,7494,13531
9050,Appenzell Enggenhütten,5596,7749,11890,2629,6240,11268
9050,Appenzell Meistersrüte,6007,8318,12763,3356,7966,14383
9050,Appenzell Steinegg,6304,8729,13395,3278,7780,14047
9050,Appenzell Schlatt,5621,7782,11942,3267,7756,14003
9052,Niederteufen,3884,8143,15049,3449,7020,15904
9053,Teufen AR,4039,8470,15652,3821,7776,17619
9054,Haslen AI,5416,7499,11507,2599,6168,11137
9055,Bühler,3175,6659,12305,3317,6751,15295
9056,Gais,3508,7356,13593,3213,6540,14817
9057,Weissbad,5878,8139,12489,2945,6989,12620
9057,Schwende,6077,8414,12911,3184,7558,13646
9057,Wasserauen,5434,7524,11546,3761,8927,16118
9058,Brülisau,5803,8035,12330,3052,7244,13079
9062,Lustmühle,3629,7610,14063,3644,7415,16801
9063,Stein AR,3461,7256,13410,3164,6438,14587
9064,Hundwil,3180,6667,12321,2557,5203,11789
9100,Herisau,2802,5876,10859,3065,6238,14134
9103,Schwellbrunn,2387,5004,9248,2983,6070,13754
9104,Waldstatt,3125,6552,12109,3045,6196,14039
9105,Schönengrund,2191,4595,8491,2857,5814,13174
9107,Urnäsch,2896,6073,11223,2946,5996,13586
9108,Gonten,5708,7904,12128,2644,6275,11330
9108,Gontenbad,6121,8475,13005,2916,6920,12495
9108,Jakobsbad,5346,7402,11358,2757,6544,11816
9112,Schachen b. Herisau,2592,5436,10045,2790,5679,12867
9113,Degersheim,3585,6470,11232,2877,5701,11454
9114,Hoffeld,3547,6400,11112,2765,5479,11008
9115,Dicken,2778,5013,8703,2622,5196,10439
9116,Wolfertswil,3307,5967,10359,3196,6333,12725
9122,Mogelsberg,2944,5313,9224,2899,5746,11545
9122,Ebersol,2922,5273,9155,2409,4774,9592
9123,Nassen,3226,5821,10107,2856,5660,11371
9125,Brunnadern,2711,4892,8493,2292,4543,9127
9126,Necker,2773,5004,8687,2483,4921,9886
9127,St. Peterzell,3003,5418,9407,2759,5467,10985
9200,Gossau SG,3615,6524,11326,3568,7070,14205
9203,Niederwil SG,3286,5930,10295,3500,6936,13935
9204,Andwil SG,3613,6519,11317,3412,6762,13586
9205,Waldkirch,3592,6481,11252,3326,6591,13243
9212,Arnegg,3071,5542,9621,3710,7353,14773
9213,Hauptwil,3130,5397,8995,3924,6467,12160
9214,Kradolf,3568,6151,10252,3924,6466,12158
9215,Schönenberg an der Thur,3209,5533,9222,3856,6354,11948
9215,Buhwil,3415,5888,9813,3689,6078,11429
9216,Heldswil,3924,6765,11275,3536,5827,10957
9216,Hohentannen,3753,6471,10785,3824,6302,11850
9217,Neukirch an der Thur,3519,6067,10112,4087,6735,12664
9220,Bischofszell,3520,6069,10115,3903,6432,12095
9223,Schweizersholz,3828,6600,11001,4038,6654,12511
9223,Halden,4126,7115,11858,3942,6497,12216
9225,Wilen (Gottshaus),3317,5719,9531,3677,6059,11394
9225,St. Pelagiberg,3005,5181,8636,3350,5520,10379
9230,Flawil,3515,6342,11011,3161,6265,12588
9231,Egg (Flawil),3390,6116,10619,2810,5570,11190
9240,Uzwil,3436,6200,10764,3629,7193,14451
9240,Niederglatt SG,3321,5993,10405,3243,6428,12915
9242,Oberuzwil,3426,6182,10733,3456,6850,13762
9243,Jonschwil,3319,5989,10398,3299,6539,13137
9244,Niederuzwil,3122,5634,9781,3323,6586,13232
9245,Oberbüren,3290,5936,10306,3532,7001,14066
9245,Sonnental,3558,6420,11146,3435,6807,13676
9246,Niederbüren,3658,6601,11460,3448,6834,13731
9247,Henau,3320,5991,10400,3503,6942,13947
9248,Bichwil,3514,6342,11010,3331,6601,13263
9249,Algetshausen,3513,6339,11005,3553,7041,14147
9249,Niederstetten,3262,5886,10219,3647,7227,14520
9249,Oberstetten,3419,6169,10711,3541,7018,14101
9300,Wittenbach,3366,6074,10545,3785,7501,15072
9304,Bernhardzell,3565,6432,11167,3087,6118,12293
9305,Berg SG,4800,8662,15038,3916,7761,15594
9306,Freidorf TG,4190,7224,12040,4457,7345,13811
9308,Lömmenschwil,3487,6293,10925,3036,6017,12089
9312,Häggenschwil,3513,6339,11006,3127,6197,12451
9313,Muolen,3673,6628,11508,3447,6832,13727
9314,Steinebrunn,4629,7982,13303,4180,6888,12952
9315,Neukirch (Egnach),4054,6990,11650,4115,6782,12752
9315,Winden,3808,6566,10943,3886,6404,12042
9320,Arbon,3875,6681,11136,4516,7442,13994
9320,Frasnacht,4158,7170,11950,4468,7363,13845
9320,Stachen,3559,6137,10228,4717,7772,14615
9322,Egnach,4059,6998,11663,4341,7154,13452
9323,Steinach,4227,7628,13243,3616,7166,14398
9325,Roggwil TG,4013,6919,11531,4214,6944,13057
9326,Horn,5059,8722,14537,4480,7383,13882
9327,Tübach,4401,7942,13788,3890,7709,15488
9400,Rorschach,3944,7117,12356,3798,7528,15124
9402,Mörschwil,4454,8038,13954,4597,9110,18304
9403,Goldach,4011,7239,12567,4055,8035,16145
9404,Rorschacherberg,4356,7860,13647,4221,8365,16807
9405,Wienacht-Tobel,3331,6984,12907,3524,7172,16250
9410,Heiden,3305,6931,12808,3381,6881,15590
9411,Reute AR,3279,5917,10272,3201,6343,12745
9411,Schachen b. Reute,2491,5224,9654,2510,5108,11573
9413,Oberegg,4494,6222,9548,2481,5889,10633
9422,Staad SG,4146,7481,12988,3957,7843,15758
9423,Altenrhein,3742,6752,11722,4117,8160,16395
9424,Rheineck,3152,5688,9876,3250,6441,12942
9425,Thal,3443,6213,10787,3687,7308,14682
9426,Lutzenberg,2767,5802,10722,3244,6601,14956
9427,Wolfhalden,2778,5826,10766,3105,6320,14318
9428,Walzenhausen,3092,6484,11983,2971,6046,13698
9430,St. Margrethen SG,3280,5918,10274,3277,6495,13050
9434,Au SG,3636,6562,11392,3551,7038,14141
9435,Heerbrugg,3751,6769,11752,3827,7585,15239
9436,Balgach,3927,7086,12301,3974,7876,15824
9437,Marbach SG,3069,5538,9615,3123,6188,12433
9442,Berneck,3873,6988,12132,3661,7255,14576
9442,Büriswilen,5289,7323,11237,2941,6980,12602
9443,Widnau,4009,7235,12561,3805,7541,15150
9444,Diepoldsau,3928,7088,12306,4053,8032,16137
9445,Rebstein,3327,6004,10424,3230,6401,12861
9450,Altstätten SG,3398,6132,10646,3374,6687,13435
9450,Lüchingen,3564,6432,11166,3335,6609,13278
9451,Kriessern,3799,6855,11901,3443,6823,13709
9452,Hinterforst,3095,5584,9695,3130,6203,12463
9453,Eichberg,3340,6027,10463,3122,6187,12430
9462,Montlingen,3757,6780,11771,3692,7317,14701
9463,Oberriet SG,3199,5772,10020,3193,6328,12713
9464,Rüthi (Rheintal),3594,6485,11259,2977,5900,11854
9464,Lienz,3513,6340,11007,3122,6187,12431
9465,Salez,3923,7079,12290,3538,7012,14088
9466,Sennwald,3640,6568,11402,3291,6521,13103
9467,Frümsen,3729,6729,11682,3241,6422,12904
9468,Sax,3549,6404,11118,2968,5883,11819
9469,Haag (Rheintal),3088,5572,9674,3750,7431,14930
9470,Buchs SG,4041,7292,12659,3582,7098,14261
9470,Werdenberg,4124,7441,12918,3327,6593,13246
9472,Grabs,3638,6565,11397,3430,6798,13658
9472,Grabserberg,3543,6394,11100,3379,6697,13455
9473,Gams,3799,6855,11902,3398,6733,13528
9475,Sevelen,3694,6666,11573,3331,6601,13262
9476,Weite,3650,6587,11435,3488,6912,13887
9476,Fontnas,3625,6542,11357,3543,7022,14109
9477,Trübbach,3149,5683,9866,2928,5803,11659
9478,Azmoos,3684,6648,11541,3001,5948,11951
9479,Oberschan,3739,6747,11714,2593,5138,10324
9479,Malans SG,3612,6518,11315,2687,5325,10698
9479,Gretschins,3649,6585,11433,3247,6435,12930
9485,Nendeln,4055,8315,20074,3323,7710,19607
9486,Schaanwald,4055,8315,20074,3323,7710,19607
9487,Gamprin-Bendern,4055,8315,20074,3323,7710,19607
9488,Schellenberg,4055,8315,20074,3323,7710,19607
9490,Vaduz,4055,8315,20074,3323,7710,19607
9491,Ruggell,4055,8315,20074,3323,7710,19607
9492,Eschen,4055,8315,20074,3323,7710,19607
9493,Mauren FL,4055,8315,20074,3323,7710,19607
9494,Schaan,4055,8315,20074,3323,7710,19607
9495,Triesen,4055,8315,20074,3323,7710,19607
9496,Balzers,4055,8315,20074,3323,7710,19607
9497,Triesenberg,4055,8315,20074,3323,7710,19607
9498,Planken,4055,8315,20074,3323,7710,19607
9500,Wil SG,3938,7107,12338,3985,7898,15869
9502,Braunau,3726,6425,10708,4365,7194,13527
